Date,Country,Bond_Currency,Home_Currency,Hard_Ccy_Issuer,FX_Is_Global_Factor,FX_Series,Quote,FX_Rate,LogRet,FX_Vol_30d_ann_pct,FX_Vol_60d_ann_pct,FX_Alt_Series,FX_Alt_Quote,FX_Alt_Rate,FX_Alt_LogRet,FX_Alt_Vol_30d_ann_pct,Global_EURUSD_Rate,Global_EURUSD_LogRet,Global_EURUSD_Vol_30d_ann_pct
2018-07-13,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8557614137178553,-0.0011131091139878202,8.2397058988278,7.601980248139006,,,,,,0.8557614137178553,-0.0011131091139878202,8.2397058988278
2018-07-16,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8539709649871904,-0.0020944206326830583,8.207591771727433,7.533940504275968,,,,,,0.8539709649871904,-0.0020944206326830583,8.207591771727433
2018-07-17,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8575593859874797,0.004193237071430322,8.281628500708658,7.54802968419743,,,,,,0.8575593859874797,0.004193237071430322,8.281628500708658
2018-07-18,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8592172530824419,0.001931372518219121,8.164129764274332,7.479213577020462,,,,,,0.8592172530824419,0.001931372518219121,8.164129764274332
2018-07-19,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8588851670531651,-0.0003865730349022489,8.132120337573905,7.4345737027823935,,,,,,0.8588851670531651,-0.0003865730349022489,8.132120337573905
2018-07-20,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8532423208191127,-0.006591643093987687,8.352863108930194,7.559349936393531,,,,,,0.8532423208191127,-0.006591643093987687,8.352863108930194
2018-07-23,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8552856654122477,0.0023919368998670254,8.36525675788438,7.530183865560625,,,,,,0.8552856654122477,0.0023919368998670254,8.36525675788438
2018-07-24,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8557247989046722,0.0005133031167541824,8.315643846077277,7.406577992145732,,,,,,0.8557247989046722,0.0005133031167541824,8.315643846077277
2018-07-25,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8526239502067613,-0.00363023311829605,8.304156108974183,7.424442387111253,,,,,,0.8526239502067613,-0.00363023311829605,8.304156108974183
2018-07-26,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8589220528237063,0.007359581376146146,6.4990076937526675,7.527926492808248,,,,,,0.8589220528237063,0.007359581376146146,6.4990076937526675
2018-07-27,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8578168561012224,-0.0012875538259436714,6.4351977096155,7.526079485936889,,,,,,0.8578168561012224,-0.0012875538259436714,6.4351977096155
2018-07-30,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8542627712284298,-0.004151781168690416,6.533535959502593,7.561399804779962,,,,,,0.8542627712284298,-0.004151781168690416,6.533535959502593
2018-07-31,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8553222426549202,0.0012394488177183693,6.4841771554431205,7.503986560360433,,,,,,0.8553222426549202,0.0012394488177183693,6.4841771554431205
2018-08-01,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8576329331046313,0.0026979011289647026,6.520820745911217,7.518715681982694,,,,,,0.8576329331046313,0.0026979011289647026,6.520820745911217
2018-08-02,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8632596685082874,0.006539345278985809,6.765618003611016,7.531337909048045,,,,,,0.8632596685082874,0.006539345278985809,6.765618003611016
2018-08-03,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8644910309055542,0.0014253938443426761,6.626646490814664,7.509337877805637,,,,,,0.8644910309055542,0.0014253938443426761,6.626646490814664
2018-08-06,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8655385813822652,0.00121102043259394,6.505369382592341,7.5083846790208435,,,,,,0.8655385813822652,0.00121102043259394,6.505369382592341
2018-08-07,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8621432882145013,-0.003930466133315352,6.4828177129043025,7.418767566729634,,,,,,0.8621432882145013,-0.003930466133315352,6.4828177129043025
2018-08-08,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8612522607871845,-0.001034037145129979,6.037585229823054,7.409667467602082,,,,,,0.8612522607871845,-0.001034037145129979,6.037585229823054
2018-08-09,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8675284115554784,0.007260815025993628,6.396128182792086,7.545292871616595,,,,,,0.8675284115554784,0.007260815025993628,6.396128182792086
2018-08-10,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8763473841030585,0.010114307166332909,6.289506980480687,7.802005022506493,,,,,,0.8763473841030585,0.010114307166332909,6.289506980480687
2018-08-13,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8765010079761592,0.00017528483831028008,6.225551037642529,7.794204955206878,,,,,,0.8765010079761592,0.00017528483831028008,6.225551037642529
2018-08-14,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8815232722143864,0.005713547824460596,6.359470567282273,7.865241980559694,,,,,,0.8815232722143864,0.005713547824460596,6.359470567282273
2018-08-15,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.881445570736007,-8.814844203333672e-05,6.361622410896785,7.7537909280010515,,,,,,0.881445570736007,-8.814844203333672e-05,6.361622410896785
2018-08-16,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.878966335589347,-0.0028166553257743254,6.352160084347497,7.767931276776564,,,,,,0.878966335589347,-0.0028166553257743254,6.352160084347497
2018-08-17,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.874202290410001,-0.005434795985956892,6.4058248124836625,7.782106960550066,,,,,,0.874202290410001,-0.005434795985956892,6.4058248124836625
2018-08-20,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8710422019946866,-0.003621374406404504,6.529772353603313,7.810146571407669,,,,,,0.8710422019946866,-0.003621374406404504,6.529772353603313
2018-08-21,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8642295393656555,-0.007852023944259656,6.9926835287814,7.843188037942165,,,,,,0.8642295393656555,-0.007852023944259656,6.9926835287814
2018-08-22,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8622919720617401,-0.0022444760803657093,6.836720775205735,7.543996820905923,,,,,,0.8622919720617401,-0.0022444760803657093,6.836720775205735
2018-08-23,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8666262241095416,0.005013841762035537,6.976199125841981,7.5908891989481795,,,,,,0.8666262241095416,0.005013841762035537,6.976199125841981
2018-08-24,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8603630732168974,-0.007253291449040411,7.309671862650369,7.7248915278906445,,,,,,0.8603630732168974,-0.007253291449040411,7.309671862650369
2018-08-27,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8563110121596164,-0.004720836199774869,7.419456890936593,7.757506035523735,,,,,,0.8563110121596164,-0.004720836199774869,7.419456890936593
2018-08-28,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8550662676357418,-0.0014546701747964463,7.328126197294747,7.755658961422605,,,,,,0.8550662676357418,-0.0014546701747964463,7.328126197294747
2018-08-29,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8541168431841476,-0.0011109687934970636,7.3079696874157145,7.696098796569577,,,,,,0.8541168431841476,-0.0011109687934970636,7.3079696874157145
2018-08-30,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8567879021548216,0.0031223960866819667,7.3706162378612925,7.706136807982703,,,,,,0.8567879021548216,0.0031223960866819667,7.3706162378612925
2018-08-31,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8619946556331352,0.0060586714496878025,7.311343011993958,7.784303966710116,,,,,,0.8619946556331352,0.0060586714496878025,7.311343011993958
2018-09-03,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8602890571231934,-0.0019806249747121862,7.314546216846363,7.790794142172507,,,,,,0.8602890571231934,-0.0019806249747121862,7.314546216846363
2018-09-04,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8634087376964256,0.003619757464383866,7.381418849492115,7.796199562375652,,,,,,0.8634087376964256,0.003619757464383866,7.381418849492115
2018-09-05,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.859882196139129,-0.004092804541388356,7.403993089012735,7.800462272476445,,,,,,0.859882196139129,-0.004092804541388356,7.403993089012735
2018-09-06,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8604371020478404,0.000645119692072621,7.095618449529156,6.749406346173778,,,,,,0.8604371020478404,0.000645119692072621,7.095618449529156
2018-09-07,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8655760408551891,0.005954710152032167,7.28416828429406,6.823370086997019,,,,,,0.8655760408551891,0.005954710152032167,7.28416828429406
2018-09-10,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8625150940141453,-0.003542579416659558,7.253890912795635,6.858904223696212,,,,,,0.8625150940141453,-0.003542579416659558,7.253890912795635
2018-09-11,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8615490652192642,-0.0011206414689445277,7.260156776055683,6.837824014223594,,,,,,0.8615490652192642,-0.0011206414689445277,7.260156776055683
2018-09-12,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.860141063134354,-0.0016356048926732258,7.241378075741413,6.837617915726558,,,,,,0.860141063134354,-0.0016356048926732258,7.241378075741413
2018-09-13,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8554319931565441,-0.005489806204818204,7.150164168735569,6.907262492023677,,,,,,0.8554319931565441,-0.005489806204818204,7.150164168735569
2018-09-14,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.859808262757405,0.005102817616151667,7.305193761071208,6.923701876850645,,,,,,0.859808262757405,0.005102817616151667,7.305193761071208
2018-09-17,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8559079043094963,-0.004546632178150517,7.399833842375414,6.937617220501546,,,,,,0.8559079043094963,-0.004546632178150517,7.399833842375414
2018-09-18,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8571183680466272,0.0014132462042559524,7.338415161518089,6.870074892709545,,,,,,0.8571183680466272,0.0014132462042559524,7.338415161518089
2018-09-19,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8566778034781118,-0.0005141388288063264,7.334794961770285,6.660410989967285,,,,,,0.8566778034781118,-0.0005141388288063264,7.334794961770285
2018-09-20,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8491487283997793,-0.008827537653756545,7.398881755464497,6.889343672250399,,,,,,0.8491487283997793,-0.008827537653756545,7.398881755464497
2018-09-21,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.851063829787234,0.0022527797341148625,6.718685935245294,6.605409401053366,,,,,,0.851063829787234,0.0022527797341148625,6.718685935245294
2018-09-24,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8512087163772557,0.00017022725379431392,6.718610796148789,6.5553487230403285,,,,,,0.8512087163772557,0.00017022725379431392,6.718610796148789
2018-09-25,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8494733265375467,-0.002040817034852732,6.41680917104903,6.561733350718109,,,,,,0.8494733265375467,-0.002040817034852732,6.41680917104903
2018-09-26,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8517887563884157,0.0027220159712759706,6.511424660387174,6.588201332344687,,,,,,0.8517887563884157,0.0027220159712759706,6.511424660387174
2018-09-27,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8590327291469806,0.008468465133846581,7.057592570323972,6.79022428595709,,,,,,0.8590327291469806,0.008468465133846581,7.057592570323972
2018-09-28,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8614006374364717,0.002752689910205025,6.9853608348496365,6.735661657449271,,,,,,0.8614006374364717,0.002752689910205025,6.9853608348496365
2018-10-01,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8637070305752289,0.002673913699085928,6.978550973656544,6.7536942145769165,,,,,,0.8637070305752289,0.002673913699085928,6.978550973656544
2018-10-02,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8659508139937652,0.002594483856124208,6.642533178980456,6.770500864383033,,,,,,0.8659508139937652,0.002594483856124208,6.642533178980456
2018-10-03,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8712319219376199,0.006080102114517927,6.826504989944116,6.774190347211831,,,,,,0.8712319219376199,0.006080102114517927,6.826504989944116
2018-10-04,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8684324793747287,-0.003218373586477724,6.75369318991455,6.812052820529795,,,,,,0.8684324793747287,-0.003218373586477724,6.75369318991455
2018-10-05,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8677542519958347,-0.0007812839496337265,6.394870995184469,6.809604853124422,,,,,,0.8677542519958347,-0.0007812839496337265,6.394870995184469
2018-10-08,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8701705534284719,0.0027806761052390216,6.252594609667223,6.811761882984683,,,,,,0.8701705534284719,0.0027806761052390216,6.252594609667223
2018-10-09,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8702841477742483,0.00013053410221960937,6.22557788709824,6.763635252213566,,,,,,0.8702841477742483,0.00013053410221960937,6.22557788709824
2018-10-10,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8680555555555556,-0.0025640482529216135,6.274092528947532,6.778504712454684,,,,,,0.8680555555555556,-0.0025640482529216135,6.274092528947532
2018-10-11,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8625150940141453,-0.006403067649795924,6.535304161370245,6.910484269168523,,,,,,0.8625150940141453,-0.006403067649795924,6.535304161370245
2018-10-12,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8648274669203495,0.0026773777707164714,6.343558548107291,6.788838721521266,,,,,,0.8648274669203495,0.0026773777707164714,6.343558548107291
2018-10-15,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8636324380343726,-0.0013827674833113146,6.32879152452224,6.781442581331038,,,,,,0.8636324380343726,-0.0013827674833113146,6.32879152452224
2018-10-16,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8639682059700204,0.0003887101351123523,6.242637346796104,6.78121486259519,,,,,,0.8639682059700204,0.0003887101351123523,6.242637346796104
2018-10-17,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8694896095991652,0.006370414384579165,6.378478550655902,6.8518343461155995,,,,,,0.8694896095991652,0.006370414384579165,6.378478550655902
2018-10-18,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8731336767659129,0.004182283694865285,6.4733961408464085,6.742605433014876,,,,,,0.8731336767659129,0.004182283694865285,6.4733961408464085
2018-10-19,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8684701897607364,-0.005355406290354692,6.4734140209652455,6.833752630672094,,,,,,0.8684701897607364,-0.005355406290354692,6.4734140209652455
2018-10-22,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.872219799389446,0.004308194396065945,6.488224160222361,6.823274952770422,,,,,,0.872219799389446,0.004308194396065945,6.488224160222361
2018-10-23,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.871763577717723,-0.0005231949892627596,6.478576397581268,6.822986908503374,,,,,,0.871763577717723,-0.0005231949892627596,6.478576397581268
2018-10-24,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.877808988764045,0.006910756629510739,6.71523925540564,6.93940101544763,,,,,,0.877808988764045,0.006910756629510739,6.71523925540564
2018-10-25,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8790822381433783,0.0014494347546882835,6.45765176412109,6.824118394645404,,,,,,0.8790822381433783,0.0014494347546882835,6.45765176412109
2018-10-26,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8769622029290539,-0.0024145587602895924,6.400716950821056,6.842486923719735,,,,,,0.8769622029290539,-0.0024145587602895924,6.400716950821056
2018-10-29,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8792754770069463,0.002634353472913742,6.229346250494718,6.857326967372694,,,,,,0.8792754770069463,0.002634353472913742,6.229346250494718
2018-10-30,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8814844197628805,0.002509080220250398,6.2453008650808846,6.816018185218896,,,,,,0.8814844197628805,0.002509080220250398,6.2453008650808846
2018-10-31,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.884016973125884,0.002868935827840105,6.254080046921645,6.828606136772263,,,,,,0.884016973125884,0.002868935827840105,6.254080046921645
2018-11-01,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8765010079761592,-0.00853840846001537,6.214849126234815,6.921065276872213,,,,,,0.8765010079761592,-0.00853840846001537,6.214849126234815
2018-11-02,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8781944322472995,0.001930163785764355,6.2101557821349935,6.615367906833335,,,,,,0.8781944322472995,0.001930163785764355,6.2101557821349935
2018-11-05,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8766546857192952,-0.0017548482172928537,6.2586216058062,6.625439218688749,,,,,,0.8766546857192952,-0.0017548482172928537,6.2586216058062
2018-11-06,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8750820389411508,-0.0017955291780015203,6.24872335946687,6.526987563697236,,,,,,0.8750820389411508,-0.0017955291780015203,6.24872335946687
2018-11-07,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.875196919306844,0.00013127092149145536,6.2314138273060955,6.527191397560432,,,,,,0.875196919306844,0.00013127092149145536,6.2314138273060955
2018-11-08,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8800105601267214,0.005484995870340764,5.971249415649106,6.6019233374258075,,,,,,0.8800105601267214,0.005484995870340764,5.971249415649106
2018-11-09,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8821453775582216,0.002422962043550858,5.962658525441408,6.520531048073424,,,,,,0.8821453775582216,0.002422962043550858,5.962658525441408
2018-11-12,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8914244963451596,0.010463871302234168,6.572430337034294,6.805233594517521,,,,,,0.8914244963451596,0.010463871302234168,6.572430337034294
2018-11-13,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.885661146045523,-0.006486317112239959,6.905843057726653,6.740068218103384,,,,,,0.885661146045523,-0.006486317112239959,6.905843057726653
2018-11-14,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8841732979664014,-0.0016813419296440174,6.7499197169487655,6.7315843879224415,,,,,,0.8841732979664014,-0.0016813419296440174,6.7499197169487655
2018-11-15,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8827683615819208,-0.0015902468233349315,6.688374158921547,6.67481045580089,,,,,,0.8827683615819208,-0.0015902468233349315,6.688374158921547
2018-11-16,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8756567425569177,-0.008088667276500122,7.134780055982549,6.717287806949085,,,,,,0.8756567425569177,-0.008088667276500122,7.134780055982549
2018-11-19,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8731336767659129,-0.0028855001877149955,7.152711363254566,6.669126744499318,,,,,,0.8731336767659129,-0.0028855001877149955,7.152711363254566
2018-11-20,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.879430129276229,0.007185449772993319,7.440646934693594,6.804384734442055,,,,,,0.879430129276229,0.007185449772993319,7.440646934693594
2018-11-21,Austria,EUR,EUR,False,True,EURUSD,EUR per USD,0.8783487044356609,-0.0012304448731171591,7.405240118631099,6.805613037934288,,,,,,0.8783487044356609,-0.0012304448731171591,7.405240118631099
